split;reason;text;value
546582;Time;"Trine Mach (SF):
Også tak fra mig for ordførerens tale. Jeg kunne godt tænke mig at
bringe noget lidt tilbage i fokus. Forespørgslen handler om regerin‐
gens familiepolitik og den balance – eller ubalance – der er for rigtig
mange børnefamilier mellem familielivet og arbejdslivet. Det er fint,
at Radikale Venstre ikke går ind for den her model med flere om‐
sorgsdage, men det ligger faktisk heller ikke i forslaget til vedtagel‐
se; det var et eksempel på noget, man kunne kigge på.
Så vil Radikale Venstre ikke være med til, at vi opfordrer den re‐
gering, der måtte være efter ferien, til at indkalde alle Folketingets
partier og arbejdsmarkedets parter til drøftelser af, hvad vi kan kom‐
me med af tiltag for at sikre en bedre balance, også for de familier,
som ikke bare kan afgøre hjemme ved spisebordet, hvordan de får
tingene til at hænge bedre sammen?

(Ordfører)";Kl. 21:53
547474;name_party;":
Tak. I Enhedslisten er vi rigtig glade for, at vi endelig, har jeg lyst til
at sige, har familiepolitik på dagsordenen herinde. Det har i den grad
manglet. Over halvdelen af danske forældre oplever ofte, at det er
svært at få familie- og arbejdsliv til at hænge sammen, flere og flere
børnefamilier føler sig presset, og stress er et voksende problem. Det
er ikke tilfældigt. Som en tidligere ordfører også har været inde på,
er danskerne et af de folkeslag, som leverer allerflest arbejdstimer
pr. familie, og forældre arbejder i gennemsnit 1 time mere end ikke‐
forældre, altså 1 time mere end folk, der ikke har børn. Samtidig er
grænserne mellem arbejdslivet og privatlivet blevet mere og mere
flydende for mange lønmodtagere.
Hvis vi sammenligner os med vores nabolande, f.eks. med Sveri‐
ge og Norge, så kan vi se, at vilkårene for børnefamilierne er mark‐
ant bedre dér, end de er i Danmark. Det gælder både i forhold til bar‐
selsrettigheder, ret til at holde fri på børns sygedage og mulighed for
nedsat arbejdstid. I 2007 barslede den såkaldte familie- og arbejds‐
markedskommission med en række forslag til, hvordan der kunne
komme større balance mellem familie- og arbejdsliv, men siden da
er der ikke sket noget. Så derfor er det ikke så underligt, at dansker‐
ne ifølge en ny undersøgelse ikke oplever, at politikerne tager hensy‐
net til børnefamilierne alvorligt.
Situationen afspejler sig jo også i et faldende børnetal. I 2013
fødte danske kvinder i gennemsnit 1,67 barn, hvilket er det laveste
tal siden 1989. Vi har altså et faldende børnetal. Jeg synes, det siger
noget om, at det ikke er særlig nemt at være børnefamilie i Danmark,
at der ikke er så mange, der har lyst til at blive det. Der er brug for et
helt andet fokus på børnefamiliernes vilkår.
En af de allerstørste udfordringer for danske børnefamilier er at
få familie- og arbejdslivet til at hænge sammen. I langt de fleste fa‐
milier er der to udearbejdende forældre med fuldtidsarbejde, og det
skaber udfordringer og pres for børnefamilierne. Alt for mange for‐
ældre går rundt med en knude i maven, fordi de har dårlig samvittig‐
hed over for børnene. En undersøgelse viser, at halvdelen af dan‐
skerne mener, at børnene opholder sig for mange timer i deres dagin‐
stitution. Hele 41 pct. af danskerne ville ifølge undersøgelsen fore‐
trække, at den ene forælder kunne gå derhjemme med børnene, hvis
det kunne lade sig gøre for dem økonomisk. Men mens f.eks. sven‐
ske forældre har ret til at gå ned på 75 pct. deltid, har danske børne‐
forældre ikke lignende rettigheder. Det synes vi i Enhedslisten at
man skal kigge på.
I Enhedslisten mener vi også, det er et paradoks, at vi på den ene
side har rigtig mange børnefamilier, som gerne vil arbejde mindre,
mens vi på den anden side har en masse danskere, som ikke kan få
plads på arbejdsmarkedet. Det er dog et paradoks, som vi i Enhedsli‐
sten godt mener at man kan løse, f.eks. ved at lave orlovsordninger,
f.eks. ved at give bedre mulighed for deltid, ligesom vi også mener,
at det ville være godt, hvis man fik bedre muligheder for at passe
børn, der er syge.
I Danmark er retten til at holde fri med løn under barnets første
sygedag bestemt i overenskomsterne, men man har typisk kun ret til
1-2 dage pr. sygdomsperiode. Mange forældre, der ikke bor i nærhe‐
den af bedsteforældre, har store udfordringer med at finde pasning til
deres børn ved sygdom, og i takt med at pensions- og efterlønsalde‐
ren stiger, vil det ikke blive nemmere. Forældre til syge børn står of‐
te i et dilemma, og en undersøgelse fra 2014 viser, at hver tredje for‐
ælder har afleveret et sygt barn i daginstitutionen. Så der er i den
grad behov for at se på forældres ret til at passe deres børn under
sygdom. De forhold skal forbedres.
Også når det kommer til barselsrettigheder, sakker vi virkelig
langt bagud i Danmark, hvis vi sammenligner os med f.eks. Sverige.
I Sverige har børnefamilier ret til 69 ugers barsel, hvoraf hver af for‐";Rosa Lund
551445;Time;"Formanden:
Ordføreren.";Kl. 21:52
551479;Time;;Kl. 21:52
551495;name_party;":
Jo, jeg vil meget gerne være med til, at vi fortsætter den debat, også i
næste folketingssamling, men vi støtter ikke lige præcis de formule‐
ringer, som SF og Enhedslisten her har lagt frem.";Lotte Rod
551698;Time;"Formanden:
Fru Trine Mach.";Kl. 21:52
551736;Time;"Trine Mach (SF):
Det, der står i forslaget til vedtagelse, er, at vi skal drøfte, hvilke af
anbefalingerne fra Familie- og Arbejdslivskommissionen man måske
kan opdatere til 2015. Men det er jo ikke specielt begrænsende at
vedtage, at man gerne vil være med til at drøfte, om der er noget af
det, man kan bruge, og derfor vil jeg spørge ordføreren igen – fordi
ordføreren ligesom igen lufter det her med det hemmelige børneud‐
spil, som har været hemmeligt ganske længe, men som vi i hvert fald
ved ikke handler om bedre normeringer: Er det i virkeligheden et fa‐
miliepolitisk udspil, regeringen barsler med?
For så synes jeg, I skal skynde jer. Det kan vi alle sammen have
rigtig god brug for, for vi har nogle blå partier, der i hvert fald ikke
ønsker at føre familiepolitik med andet end slagord.";Kl. 21:52
552548;Time;"Formanden:
Ordføreren.";Kl. 21:52
552582;Time;;Kl. 21:53
552598;name_party;":
Nu prøver SF's ordfører også af fiske lidt efter, om man nu kunne
løfte en lillebitte smule af sløret for, hvad der ligger i børneudspillet,
og det kommer jeg desværre ikke til. Og dermed må jeg skuffe SF's
ordfører på samme måde som Enhedslistens ordfører og sige, at man
desværre må vente lidt længere endnu.";Lotte Rod
552920;Time;"Formanden:
Tak til den radikale ordfører. Så er det fru Rosa Lund som Enhedsli‐
stens ordfører.

88

Tirsdag den 19. maj 2015 (F 25)

ældrene får øremærket 9 uger, mens de øvrige uger kan anvendes
frit. Danske forældre har altså mere end 4 måneders kortere barsel
end forældre på den anden side af sundet. I Enhedslisten mener vi, at
man skal give danske forældre ret til samme barselsperiode, som de
har i Sverige, og med samme øremærkning til hvert køn.
Sidst, men ikke mindst, er et godt familieliv også et godt børne‐
liv, og vi mener i Enhedslisten, at man skal indføre en minimums‐
normering, sådan at der, når børnene er i daginstitution, også er nog‐
le voksne, som har tid til dem og tid til at udvikle deres sprog og de‐
res motorik. For et godt familieliv og et godt børneliv hænger sam‐
men for os i Enhedslisten.";Kl. 21:53
553758;Time;"Formanden:
Tak til ordføreren. Så er det hr. Ole Birk Olesen som ordfører for Li‐
beral Alliance.";Kl. 21:58
553867;Time;(Ordfører);Kl. 21:58
553900;name_party;":
Jeg synes, det er en meget væsentlig debat, som rejses her af SF og
Enhedslisten. Den kunne vi også have rejst. Nu blev det SF og En‐
hedslisten, der gjorde det i stedet, og det har ført til det lidt besyn‐
derlige forhold her i salen, at de partier, der har rejst debatten, bevæ‐
ger sig som katten om den varme grød, i forhold til hvad den egentli‐
ge årsag til problemet her er. For det er nemlig et problem, som de to
partier ikke vil løse.
Årsagen til, at danske børnefamilier, som er i en etableringsfase,
skal bruge forholdsvis mange penge på at købe bolig, bil og tøj til
børnene og på daginstitutionstakster og alt muligt, og årsagen til, at
de må arbejde så meget i Danmark, er, at Danmark formentlig er det
dyreste land i verden at være børnefamilie i. Der er ingen børnefami‐
lier i verden, der betaler så høje skatter som de danske børnefamilier,
og for at betale de enormt høje skatter i Danmark bliver de nødt til
arbejde ekstremt meget. Men hverken SF eller Enhedslisten vil jo
sænke skatterne for børnefamilierne, og derfor taler de ikke om, at
det er årsagen til problemet. § 1
Lad mig nævne fire punkter, hvor danske børnefamilier er helt
vildt hårdt beskattet sammenlignet med andre lande.
Grundskyld: Det er en meget typisk ting for børnefamilier i Dan‐
mark, at når forældrene har fået deres første barn, måske deres andet
barn, så vil de gerne flytte i hus, og hvad sker der så? Så skal de
pludselig betale op til dobbelt boligskat for deres bolig, i forhold til
hvis de blev boende i en lejlighed. Grundskylden gør, at man kom‐
mer til at betale helt op til dobbelt boligskat for et hus til samme
værdi som en lejlighed i den samme kommune. Så det, at familierne
har et ønske om at få en have til deres børn, hvilket er meget natur‐
ligt, gør, at de beskattes ekstra hårdt, selv om deres bolig ikke er me‐
re værd, end hvis de blev boende i en lejlighed. Det er den ene ting.
Registreringsafgift på biler: Hvis man er en familie i Danmark,
har man typisk brug for en bil. Der skal køres til arbejde, der skal
køres hjem hurtigt, man skal handle ind, man skal hente børn i insti‐
tution, man skal hjem med dem, man skal køre børn til sportsaktivi‐
teter osv. Det kræver en bil. Intet sted i verden betaler børnefamilier‐
ne mere for en bil end i Danmark. Der er op til 180 pct. afgift, og jo
større en familie man er, jo større en bil har man brug for, og derfor
er det en meget større værdi, der skal betales 180 pct. afgift af. Men
hvis man blot er en enkelt person eller to, kan man køre i en up!, og
der kan man nøjes med 105 pct. afgift og få store fradrag. Men hvis
man skal have en stationcar, bliver der smækket i skattebordet.
Ejendomsværdiskat: Der er en regel om, at hvis man skal have en
familiebolig i en større by i Danmark, som koster over 3 mio. kr., så
skal man betale tre gange så stor ejendomsværdiskat af den værdi,
der overstiger 3 mio. kr., end hvis man kan nøjes med en bolig, der
koster mindre end 3 mio. kr. Men det er jo netop børnefamilierne,

der har behov for de store huse eller de store lejligheder og derfor
har behov for at købe en bolig, der koster mere end 3 mio. kr. i de
større byer i Danmark. Hvis man er uden for de større byer, kan man
slippe billigere, men hvis man bor i København, Aarhus, Odense el‐
ler Aalborg, er en bolig til over 3 mio. kr. ikke noget særsyn, hvis
det skal være en familiebolig. Så er der altså tredobbelt ejendoms‐
værdiskat.
Topskat: Man skal forestille sig en familie, hvor mor tjener
400.000 kr., og far tjener 400.000 kr. Sådan en familie slipper for at
betale topskat. Men hvis familien gerne vil prioritere, at den ene af
forældrene ikke arbejder så meget og den anden så arbejder noget
mere, sådan at mor tjener 600.000 kr. og far tjener 200.000 kr. f.eks.,
og hvor far til gengæld kan hente børnene hver dag i institutionen kl.
14.00, så vanker der topskat. Det betyder, at i den ene familie, hvor
man tjener 800.000 kr. tilsammen, betaler man 296.000 kr. i skat,
fordi det er ligeligt fordelt på mor og far. Men i den anden familie,
hvor den ene af forældrene arbejder mere og den anden arbejder
mindre og tjener 600.000 kr. og 200.000 kr., tilsammen også
800.000 kr., betaler man 322.000 kr. i skat, altså 25.000 kr. mere i
skat, fordi man har valgt, at den ene forælder skal arbejde mindre
end den anden.
Så vi har altså nogle store udfordringer her, og de kan løses, men
ikke med venstrefløjens politik, kun med Liberal Alliances politik.";Ole Birk Olesen
558350;Time;"Formanden:
Så er der en kort bemærkning fra fru Trine Mach.";Kl. 22:03
558421;Time;"Trine Mach (SF):
Jeg vil gerne sige tak for en meget levende ordførertale fra ordføre‐
ren for Liberal Alliance, og så vil jeg blot spørge, om det er faldet
ordføreren ind, at hvis skatten nu sættes ned, kan velfærdsstaten må‐
ske ikke give gratisydelser til borgerne på en lang række områder. Så
skal man punge ud af egen lomme, hvis man skal på hospitalet, hvis
man skal til lægen, eller hvis man inden for sundhedsvæsenet har
brug for nogen med en bestemt type uddannelse, og så er det en an‐
den type udgifter, man skal løbe stærkt på arbejdet for at kunne tjene
penge til at betale. Har ordføreren overvejet det?
Det med registreringsafgiften er korrekt. Det er overraskende for
mig, at det også er familiepolitik, men så vil jeg bare komme med et
lille reklameindslag her: Christianiacykler er rigtig gode i nærmiljø‐
et. Dem får man også god motion af at bruge, og så sparer man må‐
ske også nogle af de der sundhedsudgifter, man skal til at betale.";Kl. 22:03
559389;Time;;Kl. 22:04
559411;name_party;":
Jamen det viser jo simpelt hen bare, hvor virkelighedsfjern ordføre‐
ren og venstrefløjen her med SF er. Familien kan bare købe en Chri‐
stianiacykel i stedet for købe en bil! Sig mig, er det SF fuldstændig
ubekendt, hvor nødvendigt et redskab en stationcar er i de fleste fa‐
milier, måske lige bortset fra dem, der bor på Nørrebro og kun skal
cykle ind til Christiansborg for at komme på arbejde? Altså, hvor
befinder SF sig i den virkelige verden? Er det sådan noget, der fore‐
går uden for de her mure. Det er helt utroligt at høre det dér: Køb en
Christianiacykel.
Så var der spørgsmålet om, om der ikke bliver skåret ned på sy‐
gehuse og daginstitutioner. Altså, Liberal Alliance har fremlagt en
plan, som hverken rummer nedskæringer i service på sygehuse eller
daginstitutioner eller indførelse af ekstra brugerbetaling på sygehuse
eller i daginstitutioner, og der er de lettelser, som jeg her har talt for,
med.

Tirsdag den 19. maj 2015 (FM )";Ole Birk Olesen
560376;Time;"Formanden:
Fru Trine Mach.";Kl. 22:05
560414;Time;"Trine Mach (SF):
Jeg beklager, hvis mit forsøg på at være morsom på det her frem‐
skredne tidspunkt prellede af som vand på en gås. Det med Christi‐
aniacyklen var mest for morskabens skyld. Det er jeg klar over. Jeg
kommer selv fra Vestjylland, og der kan man ikke bruge den til at
køre hen til noget. Der er nærområdet meget, meget stort.
Men jeg vil gerne tilbage til det her med, hvad det er, ordføreren
siger, nemlig at vi bare skal lade borgerne beholde flere penge i egne
lommer, og så skal det alt sammen nok gå. Hvis det skal hænge sam‐
men med den debat, vi har her til aften, som nemlig handler om at
finde en bedre balance mellem familie- og arbejdsliv, så må ordføre‐
ren jo dermed sige, at folk skal arbejde meget mindre. Det plejer da
ikke at være Liberal Alliances politik, at alle skal arbejde meget kor‐
tere tid.";Kl. 22:05
